packet_id,api_source,chaos_method,x0_field_count,x1_nesting_depth,x2_numeric_ratio,x3_string_ratio,x4_fields_added,x5_fields_removed,x6_key_edit_dist_mean,x7_has_type_changes,x8_has_structural_changes,x9_source_encoded
pkt_27673,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.144997,0.0,3.141593,2.513274
pkt_27674,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27675,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27676,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27677,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27678,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27679,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.966644,0.966644,0.289993,0.0,0.0,2.513274
pkt_27680,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27681,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,1.208305,1.208305,0.362491,0.0,0.0,2.513274
pkt_27682,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27683,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27684,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27685,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.144997,0.0,0.0,2.513274
pkt_27686,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27687,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.12083,0.0,0.0,2.513274
pkt_27688,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.072498,0.0,0.0,2.513274
pkt_27689,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27690,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27691,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27692,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27693,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.217495,0.0,0.0,2.513274
pkt_27694,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27695,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27696,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.144997,0.0,0.0,2.513274
pkt_27697,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.241661,0.0,3.141593,2.513274
pkt_27698,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27699,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27700,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27701,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27702,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.12083,0.0,0.0,2.513274
pkt_27703,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27704,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27705,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27706,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.217495,0.0,0.0,2.513274
pkt_27707,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27708,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27709,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27710,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27711,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.169163,0.0,0.0,2.513274
pkt_27712,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27713,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27714,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27715,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.144997,0.0,0.0,2.513274
pkt_27716,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.265827,0.0,3.141593,2.513274
pkt_27717,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27718,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27719,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27720,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.144997,0.0,0.0,2.513274
pkt_27721,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.12083,0.0,0.0,2.513274
pkt_27722,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27723,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.217495,0.0,0.0,2.513274
pkt_27724,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27725,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27726,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27727,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27728,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.096664,0.0,0.0,2.513274
pkt_27729,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27730,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.265827,0.0,0.0,2.513274
pkt_27731,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27732,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27733,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27734,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27735,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27736,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.072498,0.0,0.0,2.513274
pkt_27737,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.265827,0.0,0.0,2.513274
pkt_27738,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27739,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27740,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27741,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27742,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.144997,0.0,0.0,2.513274
pkt_27743,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.169163,0.0,0.0,2.513274
pkt_27744,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27745,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27746,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27747,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27748,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27749,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27750,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.265827,0.0,0.0,2.513274
pkt_27751,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27752,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27753,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.265827,0.0,3.141593,2.513274
pkt_27754,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27755,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27756,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,2.41661,2.41661,1.159973,0.0,0.0,2.513274
pkt_27757,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27758,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,1.208305,1.208305,0.507488,0.0,0.0,2.513274
pkt_27759,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27760,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.12083,0.0,0.0,2.513274
pkt_27761,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27762,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.12083,0.0,0.0,2.513274
pkt_27763,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27764,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27765,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.241661,0.0,0.0,2.513274
pkt_27766,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.096664,0.0,0.0,2.513274
pkt_27767,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.072498,0.0,0.0,2.513274
pkt_27768,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27769,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.072498,0.0,0.0,2.513274
pkt_27770,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27771,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27772,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27773,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.217495,0.0,0.0,2.513274
pkt_27774,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27775,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27776,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27777,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27778,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27779,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27780,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27781,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27782,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27783,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27784,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27785,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27786,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27787,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27788,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27789,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.096664,0.0,0.0,2.513274
pkt_27790,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.072498,0.0,0.0,2.513274
pkt_27791,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,1.208305,1.208305,0.628319,0.0,0.0,2.513274
pkt_27792,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27793,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27794,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27795,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27796,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27797,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27798,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27799,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27800,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27801,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27802,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27803,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27804,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.265827,0.0,3.141593,2.513274
pkt_27805,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.072498,0.0,0.0,2.513274
pkt_27806,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27807,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.217495,0.0,0.0,2.513274
pkt_27808,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.144997,0.0,0.0,2.513274
pkt_27809,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27810,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27811,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.12083,0.0,0.0,2.513274
pkt_27812,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27813,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27814,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27815,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27816,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27817,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27818,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27819,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27820,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27821,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.144997,0.0,0.0,2.513274
pkt_27822,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27823,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27824,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27825,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.096664,0.0,0.0,2.513274
pkt_27826,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.265827,0.0,0.0,2.513274
pkt_27827,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27828,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27829,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27830,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27831,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27832,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.072498,0.0,0.0,2.513274
pkt_27833,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27834,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27835,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27836,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.241661,0.0,0.0,2.513274
pkt_27837,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27838,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27839,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27840,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27841,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27842,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27843,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.12083,0.0,0.0,2.513274
pkt_27844,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27845,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.241661,0.0,3.141593,2.513274
pkt_27846,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27847,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.265827,0.0,0.0,2.513274
pkt_27848,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27849,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27850,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.072498,0.0,0.0,2.513274
pkt_27851,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27852,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27853,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.072498,0.0,0.0,2.513274
pkt_27854,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27855,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.12083,0.0,0.0,2.513274
pkt_27856,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27857,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.265827,0.0,3.141593,2.513274
pkt_27858,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.12083,0.0,0.0,2.513274
pkt_27859,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.483322,0.241661,0.096664,0.0,0.0,2.513274
pkt_27860,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27861,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.072498,0.0,0.0,2.513274
pkt_27862,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27863,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27864,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.072498,0.0,0.0,2.513274
pkt_27865,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27866,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.217495,0.0,0.0,2.513274
pkt_27867,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.0,0.0,0.0,0.0,2.513274
pkt_27868,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27869,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27870,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,3.141593,2.513274
pkt_27871,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.072498,0.0,0.0,2.513274
pkt_27872,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27873,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27874,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.241661,0.12083,0.0,0.0,2.513274
pkt_27875,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.096664,0.0,0.0,2.513274
pkt_27876,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27877,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.241661,0.096664,0.0,0.0,2.513274
pkt_27878,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.193329,0.0,0.0,2.513274
pkt_27879,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27880,football_uefa,schema_alter,0.816814,3.141593,1.449966,0.483322,3.141593,3.141593,2.223281,0.0,0.0,2.513274
pkt_27881,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27882,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.241661,0.483322,0.338325,0.0,3.141593,2.513274
pkt_27883,football_uefa,qwen,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
pkt_27884,football_uefa,json_manip,0.816814,3.141593,1.449966,0.483322,0.0,0.0,0.0,3.141593,0.0,2.513274
